island_name,area_km2,centroid_lon,centroid_lat,centroid_easting,centroid_northing,dist_mainland_km,dist_nearest_large_km,effective_isolation_index,aspect
North and Middle Andaman_82,0.2783477384569738,92.90196300049269,12.423018956929493,489344.70663946355,1373332.9178221594,1370.6503554199846,21.292291506913408,0.001571591094203497,east
North and Middle Andaman_83,0.0578930269720552,92.89263712212842,12.898474947923344,488352.70276247023,1425910.9286596514,1364.7348588439497,22.18563937921762,0.0015371183939426002,east
North and Middle Andaman_84,0.10403094249232742,92.91090659203775,12.914959201942548,490335.30697885057,1427733.0907083878,1366.5753731001025,24.230096320578873,0.0015506161951159712,east
North and Middle Andaman_85,0.057342833297968375,92.89090056347946,12.936414151655635,488166.09731604974,1430106.542109043,1364.2415599382782,22.37878740330366,0.0015559988992254906,east
North and Middle Andaman_86,0.04540355764295045,92.90161636517495,12.940271527291616,489328.59430168645,1430532.6421594126,1365.36958955412,23.600626257712808,0.0015836184208400242,east
North and Middle Andaman_87,0.038808934378235134,92.91167883268012,13.003787530059641,490422.4741501104,1437556.2319499734,1365.976740030958,25.548215702918526,0.001685122623351527,east
North and Middle Andaman_88,7.039835728781741,92.93029586417187,13.011485754737572,492441.5346407045,1438406.9242454513,1367.9336393781057,24.629868756881955,0.0016494614691231941,east
North and Middle Andaman_89,0.3136475288385637,92.91678183751152,13.043450912990894,490977.2787693533,1441942.2818504325,1366.2464864810308,21.134657149432023,0.0016931343920984652,east
North and Middle Andaman_90,0.032113275394581725,92.86413286376472,12.913598724575621,485261.2899999301,1427584.867556269,1361.5303391810712,19.15967650529094,0.00154499485929723,east
North and Middle Andaman_91,3.612906637639774,92.87091253611663,12.926071804060665,485997.4370197492,1428963.833112084,1362.1629374391803,20.05040198706559,0.0014897923396913232,east
North and Middle Andaman_92,0.13476680496626137,92.79542044244853,13.169219874895015,477830.1985850638,1455858.250378069,1352.3229567732776,16.140873553723573,0.001966990823434766,east
North and Middle Andaman_93,0.8104065365177546,92.81510393967822,13.411811575542108,479983.1622573644,1482684.6325400698,1353.3042422012556,23.182851024857367,0.002642764470650004,east
